,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
24,2875,Spun,(2002),"['Comedy, Crime, Drama']",6.8,38114,['Jonas Åkerlund '],"['Jason Schwartzman, John Leguizamo, Patrick Fugit, Brittany Murphy']","[""A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.""]",$0.41M,R
25,2876,The Manchurian Candidate,(2004),"['Drama, Mystery, Sci-Fi']",6.6,108416,['Jonathan Demme '],"['Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise']","['In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes.']",$65.96M,R
26,2877,The Wraith,(1986),"['Action, Horror, Romance']",6.0,16178,['Mike Marvin '],"['Charlie Sheen, Nick Cassavetes, Sherilyn Fenn, Randy Quaid']","[""In a small town in Arizona, a mysterious man/spirit descends from the sky and manifests in a sports car and targets a local violent road-racing gang of motor heads, headed by a ruthless bully who'll do anything to get what he wants.""]",$3.50M,PG-13
27,2878,47 Ronin,(2013),"['Action, Drama, Fantasy']",6.3,155068,['Carl Rinsch '],"['Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano']",['A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.'],$38.36M,PG-13
28,2879,King Kong,(1976),"['Adventure, Horror']",5.9,31659,['John Guillermin '],"['Jeff Bridges, Charles Grodin, Jessica Lange, John Randolph']",['A petroleum exploration expedition comes to an isolated island and encounters a colossal giant gorilla.'],$52.61M,PG
29,2880,Macbeth,(2015),"['Drama, History, War']",6.6,54983,['Justin Kurzel '],"['Michael Fassbender, Marion Cotillard, Jack Madigan, Frank Madigan']","['Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.']",$1.11M,R
30,2881,Dumbo,(2019),"['Adventure, Family, Fantasy']",6.3,71505,['Tim Burton '],"['Colin Farrell, Michael Keaton, Danny DeVito, Eva Green']","['A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.']",$114.77M,PG
31,2882,Andhadhun,(2018),"['Crime, Drama, Music']",8.2,84456,['Sriram Raghavan '],"['Ayushmann Khurrana, Tabu, Radhika Apte, Anil Dhawan']","['A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.']",$1.37M,Not Rated
32,2883,Before We Go,(2014),"['Comedy, Drama, Romance']",6.8,55718,['Chris Evans '],"['Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum']","[""Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.""]",$0.04M,PG-13
33,2884,54,(1998),"['Drama, Music']",5.8,32671,['Mark Christopher '],"['Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers']",['The famous 1970s New York City nightclub seen and told through the eyes of a young employee.'],$16.57M,R
34,2885,Mississippi Burning,(1988),"['Crime, Drama, History']",7.8,95537,['Alan Parker '],"['Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif']",['Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.'],$34.60M,R
35,2886,Funny Games,(1997),"['Crime, Drama, Thriller']",7.6,70004,['Michael Haneke '],"['Susanne Lothar, Ulrich Mühe, Arno Frisch, Frank Giering']","['Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement.']",NA,Not Rated
36,2887,Look Who's Back,(2015),"['Comedy, Drama, Fantasy']",7.1,43816,['David Wnendt '],"['Oliver Masucci, Thomas M. Köppl, Marc-Marvin Israel, David Gebigke']","['Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society.']",NA,Not Rated
37,2888,Simmba,(2018),"['Action, Comedy, Crime']",5.6,22433,['Rohit Shetty '],"['Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana']","['Simmba, a Corrupt Officer, enjoys all the perks of being an immoral and unethical police officer until a life-changing event forces him to choose the righteous path.']",$5.08M,Not Rated
38,2889,Lady and the Tramp,(2019),"['Adventure, Comedy, Family']",6.3,19904,['Charlie Bean '],"['Tessa Thompson, Justin Theroux, Sam Elliott, Ashley Jensen']",['The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.'],NA,PG
39,2890,The Secret Life of Pets 2,(2019),"['Animation, Adventure, Comedy']",6.5,57296,"['Directors: Chris Renaud, Jonathan del Val ']","['Patton Oswalt, Kevin Hart, Harrison Ford, Eric Stonestreet']","['Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.']",$158.87M,PG
40,2891,Revenge of the Nerds,(1984),['Comedy'],6.6,51825,['Jeff Kanew '],"['Robert Carradine, Anthony Edwards, Timothy Busfield, Andrew Cassese']","['At Adams College, a group of bullied outcasts and misfits resolve to fight back for their peace and self-respect.']",$40.90M,R
41,2892,The Postman,(1997),"['Action, Adventure, Drama']",6.1,71673,['Kevin Costner '],"['Kevin Costner, Will Patton, Larenz Tate, Olivia Williams']","[""A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.""]",$17.63M,R
42,2893,Victor Frankenstein,(2015),"['Drama, Horror, Sci-Fi']",6.0,55237,['Paul McGuigan '],"['Daniel Radcliffe, James McAvoy, Jessica Brown Findlay, Andrew Scott']","[""Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today.""]",$5.78M,PG-13
43,2894,The Do-Over,(2016),"['Action, Adventure, Comedy']",5.7,43773,['Steven Brill '],"['Adam Sandler, David Spade, Paula Patton, Kathryn Hahn']","[""Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble.""]",NA,TV-MA
44,2895,The Best of Me,(2014),"['Drama, Romance']",6.7,69593,['Michael Hoffman '],"['James Marsden, Michelle Monaghan, Luke Bracey, Liana Liberato']",['A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.'],$26.76M,PG-13
45,2896,The Poseidon Adventure,(1972),"['Action, Adventure, Drama']",7.1,43167,['Ronald Neame '],"['Gene Hackman, Ernest Borgnine, Shelley Winters, Red Buttons']",['Nine people explore a cruise ship at sea in a manner that turns their whole lives upside down.'],$84.56M,PG
46,2897,Hot Shots!,(1991),"['Action, Comedy']",6.8,104275,['Jim Abrahams '],"['Charlie Sheen, Cary Elwes, Valeria Golino, Lloyd Bridges']",['A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.'],$69.47M,PG-13
47,2898,Braven,(2018),"['Action, Thriller']",5.9,34587,['Lin Oeding '],"['Jason Momoa, Garret Dillahunt, Jill Wagner, Stephen Lang']",['A logger defends his family from a group of dangerous drug runners.'],NA,R
48,2899,Morgan,(2016),"['Action, Horror, Sci-Fi']",5.8,41635,['Luke Scott '],"['Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare']",['A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.'],$3.91M,R
49,2900,Jason Goes to Hell - The Final Friday,(1993),"['Fantasy, Horror, Thriller']",4.2,31080,['Adam Marcus '],"['John D. LeMay, Kari Keegan, Kane Hodder, Steven Williams']","[""Serial killer Jason Voorhees' supernatural origins are revealed.""]",$15.94M,R
