,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
13,1564,Friday the 13th Part 2,(1981),"['Horror, Mystery, Thriller']",6.1,64772,['Steve Miner '],"['Betsy Palmer, Amy Steel, John Furey, Adrienne King']","['Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings.']",$21.72M,R
14,1565,Fast Five,(2011),"['Action, Adventure, Crime']",7.3,368694,['Justin Lin '],"['Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster']",['Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.'],$209.84M,PG-13
15,1566,Forgetting Sarah Marshall,(2008),"['Comedy, Drama, Romance']",7.1,274827,['Nicholas Stoller '],"['Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis']","[""Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.""]",$63.17M,R
16,1567,Blades of Glory,(2007),"['Comedy, Sport']",6.3,163950,"['Directors: Josh Gordon, Will Speck ']","['Will Ferrell, Jon Heder, Amy Poehler, Will Arnett']","[""In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team.""]",$118.59M,PG-13
17,1568,Demolition Man,(1993),"['Action, Sci-Fi, Thriller']",6.7,167482,['Marco Brambilla '],"['Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne']",['A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.'],$58.06M,R
18,1569,Diamonds Are Forever,(1971),"['Action, Adventure, Thriller']",6.6,102112,['Guy Hamilton '],"['Sean Connery, Jill St. John, Charles Gray, Lana Wood']","['A diamond smuggling investigation leads James Bond to Las Vegas, where he uncovers an evil plot involving a rich business tycoon.']",$43.82M,PG
19,1570,9 Songs,(2004),"['Drama, Music, Romance']",4.8,22179,['Michael Winterbottom '],"[""Kieran O'Brien, Margo Stilley, Black Rebel Motorcycle Club, Don Blum""]","['In London, intense sexual encounters take place between an American college student, named Lisa, and an English scientist, named Matt, between attending rock concerts.']",$0.05M,Not Rated
20,1571,Alvin and the Chipmunks,(2007),"['Animation, Adventure, Comedy']",5.2,81401,['Tim Hill '],"['Jason Lee, Ross Bagdasarian Jr., Janice Karman, David Cross']",['Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous.'],$217.33M,PG
21,1572,Mandy,(2018),"['Action, Fantasy, Horror']",6.6,71908,['Panos Cosmatos '],"['Nicolas Cage, Andrea Riseborough, Linus Roache, Ned Dennehy']","['The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.']",$1.21M,Not Rated
22,1573,Sister Act 2 - Back in the Habit,(1993),"['Comedy, Family, Music']",5.7,51845,['Bill Duke '],"['Whoopi Goldberg, Kathy Najimy, Maggie Smith, Barnard Hughes']",['Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.'],$57.32M,PG
23,1574,Mad Max,(1979),"['Action, Adventure, Sci-Fi']",6.9,199832,['George Miller '],"['Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley']","['In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.']",$8.75M,R
24,1575,The Howling,(1981),['Horror'],6.6,33812,['Joe Dante '],"['Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone']","['After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.']",$17.99M,R
25,1576,Charlie's Angels,(2000),"['Action, Adventure, Comedy']",5.6,182900,['McG '],"['Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray']","['Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.']",$125.31M,PG-13
26,1577,"Love, Rosie",(2014),"['Comedy, Romance']",7.2,131356,['Christian Ditter '],"['Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone']","[""Rosie and Alex have been best friends since they were 5, so they couldn't possibly be right for one another...or could they? When it comes to love, life and making the right choices, these two are their own worst enemies.""]",$0.02M,R
27,1578,Doubt,(2008),"['Drama, Mystery']",7.5,126242,['John Patrick Shanley '],"['Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis']","[""A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.""]",$33.42M,PG-13
28,1579,John Carter,(2012),"['Action, Adventure, Sci-Fi']",6.6,264036,['Andrew Stanton '],"['Taylor Kitsch, Lynn Collins, Willem Dafoe, Samantha Morton']","['Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior.']",$73.08M,PG-13
29,1580,G.I. Joe - Retaliation,(2013),"['Action, Adventure, Sci-Fi']",5.8,178408,['Jon M. Chu '],"['Dwayne Johnson, Channing Tatum, Adrianne Palicki, Lee Byung-hun']",['The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.'],$122.52M,PG-13
30,1581,Coherence,(2013),"['Drama, Mystery, Sci-Fi']",7.2,119223,['James Ward Byrkit '],"['Emily Baldoni, Maury Sterling, Nicholas Brendon, Elizabeth Gracen']",['Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.'],$0.07M,Not Rated
31,1582,"Quo Vadis, Aida",(2020),"['Drama, History, War']",7.9,26769,['Jasmila Zbanic '],"['Jasna Djuricic, Izudin Bajrovic, Boris Ler, Dino Bajrovic']","['Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp.']",NA,15
32,1583,Curse of Chucky,(2013),"['Adventure, Comedy, Fantasy']",5.6,37481,['Don Mancini '],"['Chantal Quesnelle, Fiona Dourif, Jordan Gavaris, Danielle Bisutti']","[""After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to recent bloodshed and chaos.""]",$3.80M,R
33,1584,Saint Maud,(2019),"['Drama, Horror, Mystery']",6.7,27598,['Rose Glass '],"['Morfydd Clark, Caoilfhionn Dunne, Jennifer Ehle, Marcus Hutton']",['Follows a pious nurse who becomes dangerously obsessed with saving the soul of her dying patient.'],NA,R
34,1585,Friends with Benefits,(2011),"['Comedy, Romance']",6.5,353591,['Will Gluck '],"['Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman']","['A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.']",$55.80M,R
35,1586,No Strings Attached,(2011),"['Comedy, Romance']",6.2,222319,['Ivan Reitman '],"['Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes']","[""A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.""]",$70.66M,R
36,1587,Ice Age,(2002),"['Animation, Adventure, Comedy']",7.5,460367,"['Directors: Chris Wedge, Carlos Saldanha ']","['Denis Leary, John Leguizamo, Ray Romano, Goran Visnjic']","['The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat.']",$176.39M,PG
37,1588,The Glass House,(2001),"['Crime, Drama, Mystery']",5.8,35645,['Daniel Sackheim '],"['Diane Lane, Leelee Sobieski, Stellan Skarsgård, Bruce Dern']","[""An orphaned teenager is taken in by a Malibu couple but discovers they aren't the caring friends they seemed to be.""]",$18.00M,PG-13
38,1589,Caddyshack,(1980),"['Comedy, Sport']",7.3,111939,['Harold Ramis '],"['Chevy Chase, Rodney Dangerfield, Bill Murray, Ted Knight']",['An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.'],$39.85M,R
39,1590,American Assassin,(2017),"['Action, Thriller']",6.2,77493,['Michael Cuesta '],"[""Dylan O'Brien, Michael Keaton, Sanaa Lathan, Taylor Kitsch""]","['After the death of his girlfriend at the hands of terrorists, Mitch Rapp is drawn into the world of counterterrorism, mentored by tough-as-nails former U.S. Navy S.E.A.L. Stan Hurley.']",$36.25M,R
40,1591,Killing Them Softly,(2012),"['Crime, Drama, Thriller']",6.2,139139,['Andrew Dominik '],"['Brad Pitt, Ray Liotta, Richard Jenkins, Scoot McNairy']","['Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.']",$15.03M,R
41,1592,Bottle Rocket,(1996),"['Comedy, Crime, Drama']",7.0,73931,['Wes Anderson '],"['Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler']",['Three friends plan to pull off a simple robbery and go on the run.'],$0.56M,R
42,1593,Slither,(2006),"['Comedy, Horror, Sci-Fi']",6.5,79304,['James Gunn '],"['Nathan Fillion, Elizabeth Banks, Michael Rooker, Don Thompson']","['A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.']",$7.77M,R
43,1594,Indiana Jones and the Temple of Doom,(1984),"['Action, Adventure']",7.5,468045,['Steven Spielberg '],"['Harrison Ford, Kate Capshaw, Ke Huy Quan, Amrish Puri']","['In 1935, Indiana Jones arrives in India, still part of the British Empire, and is asked to find a mystical stone. He then stumbles upon a secret cult committing enslavement and human sacrifices in the catacombs of an ancient palace.']",$179.87M,PG
44,1595,War for the Planet of the Apes,(2017),"['Action, Adventure, Drama']",7.4,241343,['Matt Reeves '],"['Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval']","['After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.']",$146.88M,PG-13
45,1596,Super Mario Bros.,(1993),"['Adventure, Comedy, Family']",4.1,52432,"['Directors: Annabel Jankel, Rocky Morton ']","['Bob Hoskins, John Leguizamo, Dennis Hopper, Samantha Mathis']","['Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.']",$20.92M,PG
46,1597,Life of Pi,(2012),"['Adventure, Drama, Fantasy']",7.9,603641,['Ang Lee '],"['Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu']","['A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.']",$124.99M,PG
47,1598,The Lincoln Lawyer,(2011),"['Crime, Drama, Mystery']",7.3,226591,['Brad Furman '],"['Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy']",['A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.'],$58.01M,R
48,1599,The Birds,(1963),"['Drama, Horror, Mystery']",7.7,181082,['Alfred Hitchcock '],"['Rod Taylor, Tippi Hedren, Jessica Tandy, Suzanne Pleshette']",['A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.'],$11.40M,PG-13
49,1600,Into the Woods,(2014),"['Adventure, Comedy, Drama']",5.9,137264,['Rob Marshall '],"['Anna Kendrick, Meryl Streep, Chris Pine, Emily Blunt']",['A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.'],$128.00M,PG
