,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
15,2766,Fool's Gold,(2008),"['Action, Adventure, Comedy']",5.7,76915,['Andy Tennant '],"['Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena']","[""A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.""]",$70.23M,PG-13
16,2767,War Machine,(2017),"['Comedy, Drama, War']",6.0,44748,['David Michôd '],"['Brad Pitt, Daniel Betts, John Magaro, Emory Cohen']","['An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.']",NA,TV-MA
17,2768,The Flintstones in Viva Rock Vegas,(2000),"['Comedy, Family, Romance']",3.7,22994,['Brian Levant '],"['Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski']","['In this live-action prequel to The Flintstones (1994), the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople is pursued by playboy Chip Rockefeller.']",$35.27M,PG
18,2769,The Last House on the Left,(1972),"['Crime, Horror, Thriller']",6.0,36097,['Wes Craven '],"['Sandra Peabody, Lucy Grantham, David Hess, Fred J. Lincoln']","[""Two teenage girls heading to a rock concert for one's birthday try to score marijuana in the city, where they are kidnapped and brutalized by a gang of psychopathic convicts.""]",$3.10M,R
19,2770,The Silencing,(2020),"['Action, Crime, Thriller']",6.2,18434,['Robin Pront '],"['Nikolaj Coster-Waldau, Caleb Ellsworth-Clark, Josh Cruddas, Annabelle Wallis']",['A reformed hunter living in isolation on a wildlife sanctuary becomes involved in a deadly game of cat and mouse when he and the local Sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.'],NA,R
20,2771,Max Payne,(2008),"['Action, Crime, Drama']",5.3,124543,['John Moore '],"['Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris']","['Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation.']",$40.69M,PG-13
21,2772,The Rainmaker,(1997),"['Crime, Drama, Thriller']",7.2,70127,['Francis Ford Coppola '],"['Matt Damon, Danny DeVito, Claire Danes, Jon Voight']",['An underdog lawyer takes on a fraudulent insurance company.'],$45.86M,PG-13
22,2773,Kill Your Darlings,(2013),"['Biography, Drama, Romance']",6.5,37015,['John Krokidas '],"['Daniel Radcliffe, Dane DeHaan, Michael C. Hall, Ben Foster']","['A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac, and William Burroughs.']",$1.03M,R
23,2774,Saw II,(2005),"['Horror, Mystery']",6.6,243892,['Darren Lynn Bousman '],"['Donnie Wahlberg, Beverley Mitchell, Franky G, Emmanuelle Vaugier']",['A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.'],$87.04M,R
24,2775,The White Tiger,(2021),"['Crime, Drama']",7.1,55298,['Ramin Bahrani '],"['Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Vedant Sinha']",['An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.'],NA,R
25,2776,Superman III,(1983),"['Action, Adventure, Comedy']",5.0,68253,['Richard Lester '],"['Christopher Reeve, Richard Pryor, Margot Kidder, Jackie Cooper']",['Synthetic kryptonite laced with tar splits Superman in two: good Clark Kent and bad Man of Steel.'],$59.95M,PG
26,2777,Dinner for Schmucks,(2010),['Comedy'],5.9,104380,['Jay Roach '],"['Steve Carell, Paul Rudd, Stephanie Szostak, Zach Galifianakis']","['After he finds out that his work superiors host a dinner celebrating the idiocy of their special guests, a rising executive questions the merits of his invitation just as he befriends a man who would be the perfect guest.']",$73.03M,PG-13
27,2778,This Means War,(2012),"['Action, Comedy, Romance']",6.3,182046,['McG '],"['Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger']",['C.I.A. operatives wage an epic battle on each other when they discover they are dating the same woman.'],$54.76M,PG-13
28,2779,Need for Speed,(2014),"['Action, Crime, Thriller']",6.4,167243,['Scott Waugh '],"['Aaron Paul, Dominic Cooper, Imogen Poots, Kid Cudi']","['Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross-country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.']",$43.58M,PG-13
29,2780,The Report,(2019),"['Biography, Crime, Drama']",7.2,39201,['Scott Z. Burns '],"['Adam Driver, Annette Bening, Jon Hamm, Ted Levine']","[""Idealistic Senate staffer Daniel J. Jones, tasked by his boss to lead an investigation into the CIA's post 9/11 Detention and Interrogation Program, uncovers shocking secrets.""]",NA,R
30,2781,Personal Shopper,(2016),"['Mystery, Thriller']",6.1,38580,['Olivier Assayas '],"['Kristen Stewart, Lars Eidinger, Sigrid Bouaziz, Anders Danielsen Lie']",['A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.'],$1.31M,R
31,2782,Jeremiah Johnson,(1972),"['Adventure, Drama, Western']",7.6,30492,['Sydney Pollack '],"['Robert Redford, Will Geer, Delle Bolton, Josh Albee']",['A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.'],$47.74M,GP
32,2783,Togo,(2019),"['Adventure, Biography, Drama']",8.0,43905,['Ericson Core '],"['Willem Dafoe, Julianne Nicholson, Christopher Heyerdahl, Richard Dormer']","['The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race.']",NA,PG
33,2784,Rambo - First Blood Part II,(1985),"['Action, Adventure, Thriller']",6.5,162365,['George P. Cosmatos '],"['Sylvester Stallone, Richard Crenna, Charles Napier, Steven Berkoff']",['Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.'],$150.42M,R
34,2785,Mr. Right,(2015),"['Action, Comedy, Romance']",6.4,53848,['Paco Cabezas '],"['Anna Kendrick, Sam Rockwell, Tim Roth, James Ransone']","['A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he\'s a hitman on the run from the crime cartels who employ him.']",$0.03M,R
35,2786,Swingers,(1996),"['Comedy, Drama']",7.2,80018,['Doug Liman '],"['Vince Vaughn, Heather Graham, Jon Favreau, Ron Livingston']","['A wannabe actor has a hard time moving on from a break-up, but he is lucky to have supportive friends.']",$4.51M,R
36,2787,The Commuter,(2018),"['Action, Mystery, Thriller']",6.3,110719,['Jaume Collet-Serra '],"['Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks']",['An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.'],$36.34M,PG-13
37,2788,Nosferatu,(1922),"['Fantasy, Horror']",7.9,93193,['F.W. Murnau '],"['Max Schreck, Alexander Granach, Gustav von Wangenheim, Greta Schröder']","[""Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.""]",NA,Not Rated
38,2789,Kiki's Delivery Service,(1989),"['Animation, Family, Fantasy']",7.9,134648,['Hayao Miyazaki '],"['Kirsten Dunst, Minami Takayama, Rei Sakuma, Kappei Yamaguchi']","['A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.']",NA,G
39,2790,A Streetcar Named Desire,(1951),['Drama'],8.0,104636,['Elia Kazan '],"['Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden']",['Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.'],$8.00M,PG
40,2791,Fences,(2016),['Drama'],7.2,103779,['Denzel Washington '],"['Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo']","['A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.']",$57.64M,PG-13
41,2792,Alice in Wonderland,(1951),"['Animation, Adventure, Comedy']",7.4,135297,"['Directors: Clyde Geronimi, Wilfred Jackson, Hamilton Luske, Jack Kinney ']","['Kathryn Beaumont, Ed Wynn, Richard Haydn, Sterling Holloway']",['Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.'],$1.07M,G
42,2793,City Slickers,(1991),"['Comedy, Western']",6.8,53531,['Ron Underwood '],"['Billy Crystal, Jack Palance, Daniel Stern, Bruno Kirby']","['On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.']",$124.03M,PG-13
43,2794,Network,(1976),['Drama'],8.1,153304,['Sidney Lumet '],"['Faye Dunaway, William Holden, Peter Finch, Robert Duvall']","[""A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control.""]",NA,R
44,2795,Death Wish,(1974),"['Action, Crime, Drama']",7.0,38008,['Michael Winner '],"['Charles Bronson, Hope Lange, Vincent Gardenia, Steven Keats']","['A New York City architect becomes a one-man vigilante squad after his wife is murdered by street punks. In self-defense, the vengeful man kills muggers on the mean streets after dark.']",$22.00M,R
45,2796,History of the World - Part I,(1981),"['Comedy, History, Musical']",6.9,48105,['Mel Brooks '],"['Mel Brooks, Gregory Hines, Dom DeLuise, Madeline Kahn']",['Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.'],$31.67M,R
46,2797,The Last Witch Hunter,(2015),"['Action, Adventure, Fantasy']",6.0,100493,['Breck Eisner '],"['Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson']",['The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.'],$27.37M,PG-13
47,2798,Non-Stop,(2014),"['Action, Mystery, Thriller']",6.9,258179,['Jaume Collet-Serra '],"['Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery']","['An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.']",$92.17M,PG-13
48,2799,The Grey,(2011),"['Action, Adventure, Drama']",6.8,247314,['Joe Carnahan '],"['Liam Neeson, Dermot Mulroney, Frank Grillo, Dallas Roberts']","['After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step.']",$51.58M,R
49,2800,Rocky III,(1982),"['Drama, Sport']",6.8,182736,['Sylvester Stallone '],"['Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers']","['After winning the ultimate title and being the world champion, Rocky falls into a hole and finds himself picked up by a former enemy.']",$125.05M,PG
