,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
17,1468,Monster House,(2006),"['Animation, Comedy, Family']",6.6,110752,['Gil Kenan '],"['Mitchel Musso, Sam Lerner, Spencer Locke, Ryan Whitney']","[""Three teens discover that their neighbor's house is really a living, breathing, scary monster.""]",$73.66M,PG
18,1469,The Bad Batch,(2016),"['Action, Horror, Mystery']",5.3,29344,['Ana Lily Amirpour '],"['Suki Waterhouse, Jason Momoa, Jayda Fink, Keanu Reeves']","['In a desert dystopia, a young woman is kidnapped by cannibals.']",$0.18M,R
19,1470,Moon,(2009),"['Drama, Mystery, Sci-Fi']",7.8,347268,['Duncan Jones '],"['Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw']","[""Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.""]",$5.01M,R
20,1471,Possessor,(2020),"['Horror, Mystery, Sci-Fi']",6.5,29205,['Brandon Cronenberg '],"['Andrea Riseborough, Christopher Abbott, Jennifer Jason Leigh, Rossif Sutherland']","[""Possessor follows an agent who works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.""]",NA,R
21,1472,The Princess and the Frog,(2009),"['Animation, Adventure, Comedy']",7.1,133731,"['Directors: Ron Clements, John Musker ']","['Anika Noni Rose, Keith David, Oprah Winfrey, Bruno Campos']","['A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.']",$104.40M,G
22,1473,Mulan,(1998),"['Animation, Adventure, Comedy']",7.6,270811,"['Directors: Tony Bancroft, Barry Cook ']","['Ming-Na Wen, Eddie Murphy, BD Wong, Miguel Ferrer']","[""To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.""]",$120.62M,G
23,1474,American Mary,(2012),"['Drama, Horror']",6.3,24754,"['Directors: Jen Soska, Sylvia Soska ']","['Katharine Isabelle, Antonio Cupo, Tristan Risk, David Lovgren']","['The allure of easy money sends Mary Mason, a medical student, into the world of underground surgeries which ends up leaving more marks on her than her so-called ""freakish"" clients.']",NA,R
24,1475,Never Say Never Again,(1983),"['Action, Adventure, Thriller']",6.2,65481,['Irvin Kershner '],"['Sean Connery, Kim Basinger, Klaus Maria Brandauer, Max von Sydow']","['A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.']",$55.50M,PG
25,1476,Honest Thief,(2020),"['Action, Crime, Drama']",6.0,44479,['Mark Williams '],"['Liam Neeson, Kate Walsh, Jai Courtney, Jeffrey Donovan']","['Wanting to lead an honest life, a notorious bank robber turns himself in, only to be double-crossed by two ruthless FBI agents.']",NA,PG-13
26,1477,Death Becomes Her,(1992),"['Comedy, Fantasy, Horror']",6.6,112804,['Robert Zemeckis '],"['Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini']","['When a woman learns of an immortality treatment, she sees it as a way to outdo her long-time rival.']",$58.42M,PG-13
27,1478,Das Boot,(1981),"['Adventure, Drama, Thriller']",8.3,242021,['Wolfgang Petersen '],"['Jürgen Prochnow, Herbert Grönemeyer, Klaus Wennemann, Hubertus Bengsch']","['The claustrophobic world of a WWII German U-boat; boredom, filth and sheer terror.']",$11.49M,R
28,1479,Gattaca,(1997),"['Drama, Sci-Fi, Thriller']",7.8,291650,['Andrew Niccol '],"['Ethan Hawke, Uma Thurman, Jude Law, Gore Vidal']",['A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.'],$12.34M,PG-13
29,1480,Hugo,(2011),"['Adventure, Drama, Family']",7.5,314370,['Martin Scorsese '],"['Asa Butterfield, Chloë Grace Moretz, Christopher Lee, Ben Kingsley']","['In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton.']",$73.86M,PG
30,1481,Grave of the Fireflies,(1988),"['Animation, Drama, War']",8.5,255582,['Isao Takahata '],"['Tsutomu Tatsumi, Ayano Shiraishi, Akemi Yamaguchi, Yoshiko Shinohara']",['A young boy and his little sister struggle to survive in Japan during World War II.'],NA,Not Rated
31,1482,Rebel Without a Cause,(1955),['Drama'],7.7,87394,['Nicholas Ray '],"['James Dean, Natalie Wood, Sal Mineo, Jim Backus']","['A rebellious young man with a troubled past comes to a new town, finding friends and enemies.']",NA,PG-13
32,1483,A Bug's Life,(1998),"['Animation, Adventure, Comedy']",7.2,279315,"['Directors: John Lasseter, Andrew Stanton ']","['Kevin Spacey, Dave Foley, Julia Louis-Dreyfus, Hayden Panettiere']","['A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.']",$162.80M,G
33,1484,Sully,(2016),"['Biography, Drama']",7.4,255895,['Clint Eastwood '],"['Tom Hanks, Aaron Eckhart, Laura Linney, Valerie Mahaffey']","['The story of Chesley ""Sully"" Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight\'s passengers and crew.']",$125.07M,PG-13
34,1485,Dora and the Lost City of Gold,(2019),"['Action, Adventure, Comedy']",6.1,28381,['James Bobin '],"['Isabela Merced, Eugenio Derbez, Michael Peña, Eva Longoria']","['Dora, a teenage explorer, leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.']",$54.89M,PG
35,1486,The Fugitive,(1993),"['Action, Crime, Drama']",7.8,281082,['Andrew Davis '],"['Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore']","['Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.']",$183.88M,PG-13
36,1487,Alien vs. Predator,(2004),"['Action, Adventure, Horror']",5.6,191577,['Paul W.S. Anderson '],"['Sanaa Lathan, Lance Henriksen, Raoul Bova, Ewen Bremner']","['During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.']",$80.28M,PG-13
37,1488,Shiva Baby,(2020),"['Comedy, Drama']",7.1,12526,['Emma Seligman '],"['Rachel Sennott, Danny Deferrari, Fred Melamed, Polly Draper']","['At a Jewish funeral service with her parents, a college student runs into her sugar daddy.']",NA,Not Rated
38,1489,The Christmas Chronicles - Part Two,(2020),"['Adventure, Comedy, Family']",6.0,25270,['Chris Columbus '],"['Kurt Russell, Goldie Hawn, Darby Camp, Julian Dennison']","['Kate Pierce, now a cynical teen, is unexpectedly reunited with Santa Claus when a mysterious troublemaker threatens to cancel Christmas - forever.']",NA,PG
39,1490,Sister Act,(1992),"['Comedy, Family, Music']",6.4,93660,['Emile Ardolino '],"['Whoopi Goldberg, Maggie Smith, Kathy Najimy, Wendy Makkena']","['When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.']",$139.61M,PG
40,1491,Stalker,(1979),"['Drama, Sci-Fi']",8.1,127437,['Andrei Tarkovsky '],"['Alisa Freyndlikh, Aleksandr Kaydanovskiy, Anatoliy Solonitsyn, Nikolay Grinko']",['A guide leads two men through an area known as the Zone to find a room that grants wishes.'],$0.23M,Not Rated
41,1492,Journey to the Center of the Earth,(2008),"['Action, Adventure, Family']",5.8,118356,['Eric Brevig '],"['Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers']","['On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.']",$101.70M,PG
42,1493,Fear and Loathing in Las Vegas,(1998),"['Adventure, Comedy, Drama']",7.6,270215,['Terry Gilliam '],"['Johnny Depp, Benicio Del Toro, Tobey Maguire, Michael Lee Gogin']",['An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.'],$10.68M,R
43,1494,Judge Dredd,(1995),"['Action, Crime, Sci-Fi']",5.6,114878,['Danny Cannon '],"['Sylvester Stallone, Armand Assante, Rob Schneider, Jürgen Prochnow']","['In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.']",$34.69M,R
44,1495,Hitman,(2007),"['Action, Crime, Thriller']",6.3,165735,['Xavier Gens '],"['Timothy Olyphant, Dougray Scott, Olga Kurylenko, Robert Knepper']","[""A gun-for-hire known only as Agent 47 hired by a group known only as 'The Organization' is ensnared in a political conspiracy, which finds him pursued by both Interpol and the Russian military as he treks across Russia and Eastern Europe.""]",$39.69M,R
45,1496,First Blood,(1982),"['Action, Adventure']",7.7,239785,['Ted Kotcheff '],"['Sylvester Stallone, Brian Dennehy, Richard Crenna, Bill McKinney']",['A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.'],$47.21M,R
46,1497,P.S. I Love You,(2007),"['Comedy, Drama, Romance']",7.0,205354,['Richard LaGravenese '],"['Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow']",['A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.'],$53.70M,PG-13
47,1498,Fred Claus,(2007),"['Comedy, Family, Fantasy']",5.6,41745,['David Dobkin '],"['Vince Vaughn, Paul Giamatti, Elizabeth Banks, John Michael Higgins']","[""Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.""]",$72.01M,PG
48,1499,Smokey and the Bandit,(1977),"['Action, Adventure, Comedy']",7.0,48310,['Hal Needham '],"['Burt Reynolds, Sally Field, Jerry Reed, Mike Henry']","['The Bandit is hired on to run a tractor-trailer full of beer over state lines, in hot pursuit by a pesky sheriff.']",$126.74M,PG
49,1500,Safe House,(2012),"['Action, Thriller']",6.7,216453,['Daniel Espinosa '],"['Denzel Washington, Ryan Reynolds, Robert Patrick, Vera Farmiga']","['A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.']",$126.37M,R
