,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,311,The Blue Lagoon,(1980),"['Adventure, Drama, Romance']",5.8,66728,['Randal Kleiser '],"['Brooke Shields, Christopher Atkins, Leo McKern, William Daniels']","['In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.']",$58.85M,R
11,312,Love Actually,(2003),"['Comedy, Drama, Romance']",7.6,449693,['Richard Curtis '],"['Hugh Grant, Martine McCutcheon, Liam Neeson, Laura Linney']","['Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.']",$59.70M,R
12,313,A Nightmare on Elm Street 2 - Freddy's Revenge,(1985),['Horror'],5.5,66358,['Jack Sholder '],"['Robert Englund, Mark Patton, Kim Myers, Robert Rusler']","['A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.']",$30.00M,R
13,314,Till Death,(2021),"['Horror, Thriller']",5.8,14146,['S.K. Dale '],"['Megan Fox, Eoin Macken, Callan Mulvey, Jack Roth']","['A woman is left handcuffed to her dead husband as part of a sick revenge plot. Unable to unshackle, she has to survive as two killers arrive to finish her off.']",NA,R
14,315,Scary Movie 2,(2001),['Comedy'],5.3,156152,['Keenen Ivory Wayans '],"['Anna Faris, Marlon Wayans, Antony Acker, Mark Barrett']",['Four teens are tricked by Professor Oldman (Tim Curry) into visiting a haunted house for a school project.'],$71.31M,R
15,316,Black Swan,(2010),"['Drama, Thriller']",8.0,728215,['Darren Aronofsky '],"['Natalie Portman, Mila Kunis, Vincent Cassel, Winona Ryder']","['A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky\'s ""Swan Lake"".']",$106.95M,R
16,317,The Great Gatsby,(2013),"['Drama, Romance']",7.2,507602,['Baz Luhrmann '],"['Leonardo DiCaprio, Carey Mulligan, Joel Edgerton, Tobey Maguire']","['A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.']",$144.84M,PG-13
17,318,Fear Street - Part Two - 1978,(2021),"['Drama, Horror, Mystery']",6.7,52749,['Leigh Janiak '],"['Sadie Sink, Emily Rudd, Ryan Simpkins, McCabe Slye']","[""Shadyside, 1978. School's out for summer and the activities at Camp Nightwing are about to begin. But when another Shadysider is possessed with the urge to kill, the fun in the sun becomes a gruesome fight for survival.""]",NA,R
18,319,Romeo + Juliet,(1996),"['Drama, Romance']",6.7,219528,['Baz Luhrmann '],"['Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau']","[""Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.""]",$46.35M,PG-13
19,320,Lolita,(1997),"['Drama, Romance']",6.9,55752,['Adrian Lyne '],"['Jeremy Irons, Dominique Swain, Melanie Griffith, Frank Langella']","['An English professor falls for a minor, and has to face the consequences of his actions.']",$1.40M,R
20,321,The Babysitter,(2017),"['Comedy, Horror']",6.4,84130,['McG '],"['Judah Lewis, Samara Weaving, Robbie Amell, Hana Mae Lee']","['When Cole stays up past his bedtime, he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet.']",NA,TV-MA
21,322,Blade,(1998),"['Action, Horror, Sci-Fi']",7.1,258879,['Stephen Norrington '],"[""Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright""]","['A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.']",$70.09M,R
22,323,Space Jam - A New Legacy,(2021),"['Animation, Adventure, Comedy']",4.4,58708,['Malcolm D. Lee '],"['LeBron James, Don Cheadle, Cedric Joe, Khris Davis']","['A rogue artificial intelligence kidnaps the son of famed basketball player LeBron James, who then has to work with Bugs Bunny to win a basketball game.']",NA,PG
23,324,Harry Potter and the Order of the Phoenix,(2007),"['Action, Adventure, Family']",7.5,539418,['David Yates '],"['Daniel Radcliffe, Emma Watson, Rupert Grint, Brendan Gleeson']","[""With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.""]",$292.00M,PG-13
24,325,Scott Pilgrim vs. the World,(2010),"['Action, Comedy, Fantasy']",7.5,404768,['Edgar Wright '],"['Michael Cera, Mary Elizabeth Winstead, Kieran Culkin, Anna Kendrick']","[""In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.""]",$31.49M,PG-13
25,326,Spiral,(2021),"['Crime, Horror, Mystery']",5.3,39348,['Darren Lynn Bousman '],"['Chris Rock, Samuel L. Jackson, Max Minghella, Marisol Nichols']","['A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw.']",NA,R
26,327,Wind River,(2017),"['Crime, Drama, Mystery']",7.7,227243,['Taylor Sheridan '],"['Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille']",['A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.'],$33.80M,R
27,328,Ghostbusters II,(1989),"['Action, Comedy, Fantasy']",6.6,192047,['Ivan Reitman '],"['Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis']",['The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.'],$112.49M,PG
28,329,Birds of Prey,(2020),"['Action, Adventure, Comedy']",6.1,213428,['Cathy Yan '],"['Margot Robbie, Rosie Perez, Mary Elizabeth Winstead, Jurnee Smollett']","['After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord.']",$84.16M,R
29,330,The Haunted Mansion,(2003),"['Comedy, Family, Fantasy']",5.1,47219,['Rob Minkoff '],"['Eddie Murphy, Marsha Thomason, Jennifer Tilly, Terence Stamp']","['A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.']",$75.85M,PG
30,331,Chaos Walking,(2021),"['Action, Adventure, Fantasy']",5.8,35242,['Doug Liman '],"['Tom Holland, Daisy Ridley, Demián Bichir, David Oyelowo']",['Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality where all thoughts are seen and heard by everyone.'],NA,PG-13
31,332,Moneyball,(2011),"['Biography, Drama, Sport']",7.6,394918,['Bennett Miller '],"['Brad Pitt, Robin Wright, Jonah Hill, Philip Seymour Hoffman']","[""Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.""]",$75.61M,PG-13
32,333,Gunpowder Milkshake,(2021),"['Action, Crime, Thriller']",6.0,32526,['Navot Papushado '],"['Karen Gillan, Lena Headey, Carla Gugino, Michelle Yeoh']",['Three generations of women fight back against those who could take everything from them.'],NA,R
33,334,Grease,(1978),"['Musical, Romance']",7.2,255309,['Randal Kleiser '],"['John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway']","[""Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?""]",$188.76M,PG
34,335,Whiplash,(2014),"['Drama, Music']",8.5,771544,['Damien Chazelle '],"['Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser']","[""A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.""]",$13.09M,R
35,336,Bohemian Rhapsody,(2018),"['Biography, Drama, Music']",7.9,493293,['Bryan Singer '],"['Rami Malek, Lucy Boynton, Gwilym Lee, Ben Hardy']","['The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).']",$216.43M,PG-13
36,337,Oldboy,(2003),"['Action, Drama, Mystery']",8.4,545450,['Park Chan-Wook '],"['Choi Min-sik, Yoo Ji-Tae, Kang Hye-jeong, Kim Byeong-Ok']","['After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.']",$0.71M,R
37,338,The Sixth Sense,(1999),"['Drama, Mystery, Thriller']",8.1,947423,['M. Night Shyamalan '],"['Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams']","['A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.']",$293.51M,PG-13
38,339,Final Destination,(2000),"['Horror, Thriller']",6.7,242347,['James Wong '],"['Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke']","['Alex Browning is among a group of high school students readying themselves for a trip to Europe. When he suddenly has a premonition their airplane will crash, he screams to warn the others but instead he is thrown off of the plane.']",$53.33M,R
39,340,Hustlers,(2019),"['Comedy, Crime, Drama']",6.3,91939,['Lorene Scafaria '],"['Constance Wu, Jennifer Lopez, Julia Stiles, Mette Towley']","['Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.']",$80.55M,R
40,341,Top Gun,(1986),"['Action, Drama']",6.9,312986,['Tony Scott '],"['Tom Cruise, Tim Robbins, Kelly McGillis, Val Kilmer']","[""As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.""]",$179.80M,PG
41,342,Nightcrawler,(2014),"['Crime, Drama, Thriller']",7.8,500881,['Dan Gilroy '],"['Jake Gyllenhaal, Rene Russo, Bill Paxton, Riz Ahmed']","['When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.']",$32.38M,R
42,343,The Vault,(2021),"['Action, Thriller']",6.4,18615,['Jaume Balagueró '],"['Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley, Liam Cunningham']","[""Follows a genius engineering graduate who is interested in the Bank of Spain's safe.""]",NA,R
43,344,The Green Inferno,(2013),"['Adventure, Horror']",5.3,42177,['Eli Roth '],"['Lorenza Izzo, Ariel Levy, Aaron Burns, Kirby Bliss Blanton']","['A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.']",$7.19M,R
44,345,Mars Attacks!,(1996),"['Comedy, Sci-Fi']",6.4,219297,['Tim Burton '],"['Jack Nicholson, Pierce Brosnan, Sarah Jessica Parker, Annette Bening']",['Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.'],$37.77M,PG-13
45,346,Catch Me If You Can,(2002),"['Biography, Crime, Drama']",8.1,896314,['Steven Spielberg '],"['Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen']","['Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.']",$164.62M,PG-13
46,347,Deadpool,(2016),"['Action, Adventure, Comedy']",8.0,957495,['Tim Miller '],"['Ryan Reynolds, Morena Baccarin, T.J. Miller, Ed Skrein']","['A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.']",$363.07M,R
47,348,Spider-Man - Into the Spider-Verse,(2018),"['Animation, Action, Adventure']",8.4,435556,"['Directors: Bob Persichetti, Peter Ramsey, Rodney Rothman ']","['Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali']","['Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.']",$190.24M,PG
48,349,The Babadook,(2014),"['Drama, Horror, Mystery']",6.8,210165,['Jennifer Kent '],"['Essie Davis, Noah Wiseman, Daniel Henshall, Hayley McElhinney']","['A single mother and her child fall into a deep well of paranoia when an eerie children\'s book titled ""Mister Babadook"" manifests in their home.']",$0.92M,Not Rated
49,350,The Craft,(1996),"['Drama, Fantasy, Horror']",6.4,87490,['Andrew Fleming '],"['Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True']","['A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.']",$24.88M,R
