,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
27,478,The Mauritanian,(2021),"['Drama, Thriller']",7.5,40287,['Kevin Macdonald '],"['Tahar Rahim, Nouhe Hamady Bari, Saadna Hamoud, Mohamed Yeslem Mousse']",['Mohamedou Ould Slahi fights for freedom after being detained and imprisoned without charge by the U.S. Government for years.'],NA,R
28,479,Drive,(2011),"['Action, Drama']",7.8,599551,['Nicolas Winding Refn '],"['Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks']","['An action drama about a mysterious Hollywood stuntman and mechanic who moonlights as a getaway driver, and finds himself in trouble when he helps out his neighbor.']",$35.06M,R
29,480,Almost Famous,(2000),"['Adventure, Comedy, Drama']",7.9,266298,['Cameron Crowe '],"['Billy Crudup, Patrick Fugit, Kate Hudson, Frances McDormand']",['A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.'],$32.53M,R
30,481,Moana,(2016),"['Animation, Adventure, Comedy']",7.6,300477,"['Directors: Ron Clements, John Musker, Don Hall, Chris Williams ']","[""Auli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison""]","[""In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.""]",$248.76M,PG
31,482,Crazy Rich Asians,(2018),"['Comedy, Drama, Romance']",6.9,157589,['Jon M. Chu '],"['Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan']","[""This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.""]",$174.53M,PG-13
32,483,Soul,(2020),"['Animation, Adventure, Comedy']",8.1,284194,"['Directors: Pete Docter, Kemp Powers ']","['Jamie Foxx, Tina Fey, Graham Norton, Rachel House']","['After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.']",NA,PG
33,484,Harold & Kumar Go to White Castle,(2004),"['Adventure, Comedy']",7.0,189611,['Danny Leiner '],"['John Cho, Kal Penn, Ethan Embry, Rob Tinkler']",['A Korean-American office worker and his Indian-American stoner friend embark on a quest to satisfy their desire for White Castle burgers.'],$18.23M,R
34,485,The Nun,(2018),"['Horror, Mystery, Thriller']",5.3,131577,['Corin Hardy '],"['Demián Bichir, Taissa Farmiga, Jonas Bloquet, Bonnie Aarons']",['A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.'],$117.45M,R
35,486,Spider-Man 3,(2007),"['Action, Adventure, Sci-Fi']",6.2,528917,['Sam Raimi '],"['Tobey Maguire, Kirsten Dunst, Topher Grace, Thomas Haden Church']","['A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.']",$336.53M,PG-13
36,487,Wonder Woman,(2017),"['Action, Adventure, Fantasy']",7.4,615902,['Patty Jenkins '],"['Gal Gadot, Chris Pine, Robin Wright, Lucy Davis']","['When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.']",$412.56M,PG-13
37,488,Spider-Man 2,(2004),"['Action, Adventure, Sci-Fi']",7.3,580946,['Sam Raimi '],"['Tobey Maguire, Kirsten Dunst, Alfred Molina, James Franco']",['Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.'],$373.59M,PG-13
38,489,The World Is Not Enough,(1999),"['Action, Adventure, Thriller']",6.4,195489,['Michael Apted '],"['Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards']","[""James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.""]",$126.94M,PG-13
39,490,Pan's Labyrinth,(2006),"['Drama, Fantasy, War']",8.2,642092,['Guillermo del Toro '],"['Ivana Baquero, Ariadna Gil, Sergi López, Maribel Verdú']","['In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.']",$37.63M,R
40,491,Kill Bill - Vol. 1,(2003),"['Action, Crime, Drama']",8.1,1053677,['Quentin Tarantino '],"['Uma Thurman, David Carradine, Daryl Hannah, Michael Madsen']","['After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.']",$70.10M,R
41,492,300,(2006),"['Action, Drama']",7.6,760661,['Zack Snyder '],"['Gerard Butler, Lena Headey, David Wenham, Dominic West']",['King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.'],$210.61M,R
42,493,Memento,(2000),"['Mystery, Thriller']",8.4,1176340,['Christopher Nolan '],"['Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior']","[""A man with short-term memory loss attempts to track down his wife's murderer.""]",$25.54M,R
43,494,Minari,(2020),['Drama'],7.5,63954,['Lee Isaac Chung '],"['Steven Yeun, Yeri Han, Alan S. Kim, Noel Cho']",['A Korean family starts a farm in 1980s Arkansas.'],NA,PG-13
44,495,The Usual Suspects,(1995),"['Crime, Drama, Mystery']",8.5,1034768,['Bryan Singer '],"['Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Stephen Baldwin']","['A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.']",$23.34M,R
45,496,Annihilation,(2018),"['Adventure, Drama, Horror']",6.8,301145,['Alex Garland '],"['Natalie Portman, Jennifer Jason Leigh, Tessa Thompson, Benedict Wong']","[""A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.""]",$32.73M,R
46,497,Baywatch,(2017),"['Action, Comedy, Crime']",5.5,175529,['Seth Gordon '],"['Dwayne Johnson, Zac Efron, Alexandra Daddario, Priyanka Chopra Jonas']","['Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.']",$58.06M,R
47,498,Sing,(2016),"['Animation, Comedy, Family']",7.1,144297,"['Directors: Garth Jennings, Christophe Lourdelet ']","['Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson']","[""In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.""]",$270.40M,PG
48,499,Ghost,(1990),"['Drama, Fantasy, Romance']",7.1,207316,['Jerry Zucker '],"['Patrick Swayze, Demi Moore, Whoopi Goldberg, Tony Goldwyn']","['After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.']",$217.63M,PG-13
49,500,Cast Away,(2000),"['Adventure, Drama, Romance']",7.8,557043,['Robert Zemeckis '],"['Tom Hanks, Helen Hunt, Paul Sanchez, Lari White']",['A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.'],$233.63M,PG-13
