,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
30,231,Halloween - The Curse of Michael Myers,(1995),"['Horror, Thriller']",4.8,34818,['Joe Chappelle '],"['Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan']","['Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans.']",$15.12M,R
31,232,Avengers - Infinity War,(2018),"['Action, Adventure, Sci-Fi']",8.4,938454,"['Directors: Anthony Russo, Joe Russo ']","['Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans']",['The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.'],$678.82M,PG-13
32,233,The Evil Dead,(1981),['Horror'],7.5,197762,['Sam Raimi '],"['Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker']","['Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.']",$2.40M,NC-17
33,234,After We Collided,(2020),"['Drama, Romance']",5.2,26243,['Roger Kumble '],"['Josephine Langford, Hero Fiennes Tiffin, Dylan Sprouse, Louise Lombard']","['Based on the 2014 romance novel of the same name, this follows the love life of two young adults.']",NA,R
34,235,Freddy vs. Jason,(2003),"['Action, Horror']",5.7,115739,['Ronny Yu '],"['Robert Englund, Ken Kirzinger, Kelly Rowland, Monica Keena']","[""Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.""]",$82.62M,R
35,236,The Purge,(2013),"['Horror, Sci-Fi, Thriller']",5.7,214250,['James DeMonaco '],"['Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane']","['A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.']",$64.47M,R
36,237,Avatar,(2009),"['Action, Adventure, Fantasy']",7.8,1162768,['James Cameron '],"['Sam Worthington, Zoe Saldana, Sigourney Weaver, Michelle Rodriguez']",['A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.'],$760.51M,PG-13
37,238,American Beauty,(1999),['Drama'],8.3,1109540,['Sam Mendes '],"['Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley']","[""A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.""]",$130.10M,R
38,239,Luca,(2021),"['Animation, Adventure, Comedy']",7.5,116619,['Enrico Casarosa '],"['Jacob Tremblay, Jack Dylan Grazer, Emma Berman, Saverio Raimondo']","['On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.']",NA,PG
39,240,Carrie,(1976),"['Horror, Mystery']",7.4,177914,['Brian De Palma '],"['Sissy Spacek, Piper Laurie, Amy Irving, John Travolta']","['Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.']",$33.80M,R
40,241,Captain Marvel,(2019),"['Action, Adventure, Sci-Fi']",6.8,498528,"['Directors: Anna Boden, Ryan Fleck ']","['Brie Larson, Samuel L. Jackson, Ben Mendelsohn, Jude Law']","[""Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.""]",$426.83M,PG-13
41,242,Baby Driver,(2017),"['Action, Crime, Drama']",7.6,483872,['Edgar Wright '],"['Ansel Elgort, Jon Bernthal, Jon Hamm, Eiza González']","['After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.']",$107.83M,R
42,243,Hush,(2016),"['Horror, Thriller']",6.6,119756,['Mike Flanagan '],"['John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan']",['A deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.'],NA,R
43,244,Aliens,(1986),"['Action, Adventure, Sci-Fi']",8.3,683046,['James Cameron '],"['Sigourney Weaver, Michael Biehn, Carrie Henn, Paul Reiser']","['Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.']",$85.16M,R
44,245,Crimson Peak,(2015),"['Drama, Horror, Mystery']",6.5,140425,['Guillermo del Toro '],"['Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam']","['In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.']",$31.09M,R
45,246,Incendies,(2010),"['Drama, Mystery, War']",8.3,164579,['Denis Villeneuve '],"['Lubna Azabal, Mélissa Désormeaux-Poulin, Maxim Gaudette, Mustafa Kamel']","[""Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.""]",$6.86M,R
46,247,The Greatest Showman,(2017),"['Biography, Drama, Musical']",7.6,258942,['Michael Gracey '],"['Hugh Jackman, Michelle Williams, Zac Efron, Zendaya']",['Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.'],$174.34M,PG
47,248,John Wick,(2014),"['Action, Crime, Thriller']",7.4,583102,"['Directors: Chad Stahelski, David Leitch ']","['Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe']",['An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.'],$43.04M,R
48,249,Child's Play,(1988),"['Fantasy, Horror, Thriller']",6.6,95853,['Tom Holland '],"['Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif']","['A single mother gives her son a much sought-after doll for his birthday, only to discover that it is possessed by the soul of a serial killer.']",$33.24M,R
49,250,The Forever Purge,(2021),"['Action, Horror, Thriller']",5.4,22918,['Everardo Gout '],"['Ana de la Reguera, Tenoch Huerta, Josh Lucas, Leven Rambin']",['All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end.'],NA,R
