,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
11,1112,A Nightmare on Elm Street 3 - Dream Warriors,(1987),"['Fantasy, Horror']",6.6,77133,['Chuck Russell '],"['Heather Langenkamp, Robert Englund, Craig Wasson, Patricia Arquette']",['A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.'],$44.79M,R
12,1113,Gravity,(2013),"['Action, Drama, Sci-Fi']",7.7,795843,['Alfonso Cuarón '],"['Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen']",['Two astronauts work together to survive after an accident leaves them stranded in space.'],$274.09M,PG-13
13,1114,Mission - Impossible - Ghost Protocol,(2011),"['Action, Adventure, Thriller']",7.4,472054,['Brad Bird '],"['Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton']","[""The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.""]",$209.40M,PG-13
14,1115,Just Mercy,(2019),"['Biography, Crime, Drama']",7.6,58089,['Destin Daniel Cretton '],"['Michael B. Jordan, Jamie Foxx, Brie Larson, Charlie Pye Jr.']",['World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.'],NA,PG-13
15,1116,The Lodge,(2019),"['Drama, Horror, Mystery']",6.1,40252,"['Directors: Severin Fiala, Veronika Franz ']","['Riley Keough, Jaeden Martell, Lia McHugh, Richard Armitage']","[""A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.""]",NA,R
16,1117,Mission - Impossible - Rogue Nation,(2015),"['Action, Adventure, Thriller']",7.4,356521,['Christopher McQuarrie '],"['Tom Cruise, Rebecca Ferguson, Jeremy Renner, Simon Pegg']",['Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.'],$195.04M,PG-13
17,1118,Bright,(2017),"['Action, Fantasy, Thriller']",6.3,179450,['David Ayer '],"['Will Smith, Joel Edgerton, Noomi Rapace, Edgar Ramírez']",['A detective must work with an Orc to find a powerful wand before evil creatures do.'],NA,TV-MA
18,1119,Maleficent - Mistress of Evil,(2019),"['Adventure, Family, Fantasy']",6.6,95920,['Joachim Rønning '],"['Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer']","['Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play.']",$113.93M,PG
19,1120,Werewolves Within,(2021),"['Comedy, Horror']",6.0,10879,['Josh Ruben '],"['Sam Richardson, Milana Vayntrub, George Basil, Sarah Burns']",['Feature adaptation of the video game where werewolves attack a small town.'],NA,R
20,1121,I Am Legend,(2007),"['Action, Adventure, Drama']",7.2,718317,['Francis Lawrence '],"['Will Smith, Alice Braga, Charlie Tahan, Salli Richardson-Whitfield']","['Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.']",$256.39M,PG-13
21,1122,I Saw the Devil,(2010),"['Action, Crime, Drama']",7.8,121375,['Jee-woon Kim '],"['Lee Byung-hun, Choi Min-sik, Jeon Gook-hwan, Ho-jin Chun']",['A secret agent exacts revenge on a serial killer through a series of captures and releases.'],$0.13M,Not Rated
22,1123,I Spit on Your Grave,(2010),"['Horror, Thriller']",6.3,80956,['Steven R. Monroe '],"['Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese']","['A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.']",$0.09M,R
23,1124,Death Proof,(2007),"['Action, Thriller']",7.0,280602,['Quentin Tarantino '],"['Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito']","['Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.']",NA,TV-MA
24,1125,Back to the Future Part II,(1989),"['Adventure, Comedy, Sci-Fi']",7.8,504857,['Robert Zemeckis '],"['Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson']","['After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.']",$118.50M,PG
25,1126,Johnny Mnemonic,(1995),"['Action, Drama, Sci-Fi']",5.7,69434,['Robert Longo '],"['Keanu Reeves, Dolph Lundgren, Dina Meyer, Ice-T']","['A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.']",$19.08M,R
26,1127,Cosmic Sin,(2021),"['Action, Adventure, Sci-Fi']",2.5,10987,['Edward Drake '],"['Frank Grillo, Bruce Willis, Brandon Thomas Lee, Corey Large']",['Seven rogue soldiers launch a preemptive strike against a newly discovered alien civilization in the hopes of ending an interstellar war before it starts.'],NA,R
27,1128,Layer Cake,(2004),"['Action, Crime, Drama']",7.3,174471,['Matthew Vaughn '],"['Daniel Craig, Sienna Miller, Michael Gambon, Tom Hardy']",['A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.'],$2.34M,R
28,1129,Magic Mike,(2012),"['Comedy, Drama']",6.1,135229,['Steven Soderbergh '],"['Channing Tatum, Alex Pettyfer, Olivia Munn, Matthew McConaughey']","['A male stripper teaches a younger performer how to party, pick up women, and make easy money.']",$113.72M,R
29,1130,The Hunger Games - Mockingjay - Part 1,(2014),"['Action, Adventure, Sci-Fi']",6.6,433250,['Francis Lawrence '],"['Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson']","['Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage.']",$337.14M,PG-13
30,1131,Wrong Turn,(2003),"['Horror, Thriller']",6.1,115724,['Rob Schmidt '],"['Eliza Dushku, Jeremy Sisto, Emmanuelle Chriqui, Desmond Harrington']","['Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.']",$15.42M,R
31,1132,The Intern,(2015),"['Comedy, Drama']",7.1,238567,['Nancy Meyers '],"['Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm']","[""Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.""]",$75.76M,PG-13
32,1133,Logan Lucky,(2017),"['Action, Comedy, Crime']",7.0,142227,['Steven Soderbergh '],"['Channing Tatum, Adam Driver, Daniel Craig, Farrah Mackenzie']",['Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.'],$27.78M,PG-13
33,1134,Revolutionary Road,(2008),"['Drama, Romance']",7.3,206086,['Sam Mendes '],"['Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie']",['A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.'],$22.91M,R
34,1135,No Escape,(2015),"['Action, Thriller']",6.8,83159,['John Erick Dowdle '],"['Lake Bell, Pierce Brosnan, Owen Wilson, Thanawut Ketsaro']","['In their new overseas house, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.']",$27.29M,R
35,1136,Without Remorse,(2021),"['Action, Thriller, War']",5.8,50377,['Stefano Sollima '],"['Michael B. Jordan, Jodie Turner-Smith, Jamie Bell, Guy Pearce']","[""An elite Navy SEAL, goes on a path to avenge his wife's murder only to find himself inside of a larger conspiracy.""]",NA,R
36,1137,Gran Torino,(2008),['Drama'],8.1,746224,['Clint Eastwood '],"['Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her']","[""Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.""]",$148.10M,R
37,1138,Moonstruck,(1987),"['Comedy, Drama, Romance']",7.1,55956,['Norman Jewison '],"['Cher, Nicolas Cage, Olympia Dukakis, Danny Aiello']","['Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.']",$80.64M,PG
38,1139,Pirates of the Caribbean - At World's End,(2007),"['Action, Adventure, Fantasy']",7.1,617902,['Gore Verbinski '],"['Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush']","['Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle.']",$309.42M,PG-13
39,1140,Mission - Impossible,(1996),"['Action, Adventure, Thriller']",7.1,404957,['Brian De Palma '],"['Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny']","['An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.']",$180.98M,PG-13
40,1141,Ace Ventura - Pet Detective,(1994),['Comedy'],6.9,288988,['Tom Shadyac '],"['Jim Carrey, Courteney Cox, Sean Young, Tone Loc']",['A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.'],$72.22M,PG-13
41,1142,Hudson Hawk,(1991),"['Action, Adventure, Comedy']",5.8,54799,['Michael Lehmann '],"['Bruce Willis, Danny Aiello, Andie MacDowell, James Coburn']",['A cat burglar is forced to steal Da Vinci works of art for a world domination plot.'],$17.22M,R
42,1143,Dodgeball - A True Underdog Story,(2004),"['Comedy, Sport']",6.7,239046,['Rawson Marshall Thurber '],"['Ben Stiller, Christine Taylor, Vince Vaughn, Rip Torn']",['A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.'],$114.33M,PG-13
43,1144,Murder on the Orient Express,(1974),"['Crime, Drama, Mystery']",7.3,59141,['Sidney Lumet '],"['Albert Finney, Lauren Bacall, Ingrid Bergman, Sean Connery']","['In December 1935, when his transcontinental luxury train is stranded by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before, with a multitude of suspects.']",$0.07M,PG
44,1145,Big Hero 6,(2014),"['Animation, Action, Adventure']",7.8,432836,"['Directors: Don Hall, Chris Williams ']","['Ryan Potter, Scott Adsit, Jamie Chung, T.J. Miller']","['A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.']",$222.53M,PG
45,1146,Pitch Perfect 3,(2017),"['Comedy, Music']",5.8,60450,['Trish Sie '],"['Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp']","['Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.']",$104.90M,PG-13
46,1147,Hotel Transylvania,(2012),"['Animation, Adventure, Comedy']",7.1,239158,['Genndy Tartakovsky '],"['Adam Sandler, Kevin James, Andy Samberg, Selena Gomez']","[""Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.""]",$148.31M,PG
47,1148,Da 5 Bloods,(2020),"['Adventure, Drama, War']",6.5,48325,['Spike Lee '],"['Delroy Lindo, Jonathan Majors, Clarke Peters, Norm Lewis']",['Four African-American vets battle the forces of man and nature when they return to Vietnam seeking the remains of their fallen squad leader and the gold fortune he helped them hide.'],NA,R
48,1149,The Bourne Supremacy,(2004),"['Action, Mystery, Thriller']",7.7,448433,['Paul Greengrass '],"['Matt Damon, Franka Potente, Joan Allen, Brian Cox']","['When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.']",$176.24M,PG-13
49,1150,Cowboy Bebop - The Movie,(2001),"['Animation, Action, Crime']",7.9,45714,"[""Directors: Shin'ichirô Watanabe, Tensai Okamura, Hiroyuki Okiura, Yoshiyuki Takei ""]","['Beau Billingslea, Melissa Fahn, Nicholas Guest, Kôichi Yamadera']","[""A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.""]",$1.00M,TV-14
