,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
12,1613,Mother's Day,(2016),"['Comedy, Drama, Romance']",5.7,35960,['Garry Marshall '],"['Jennifer Aniston, Kate Hudson, Julia Roberts, Jason Sudeikis']","[""Three generations come together in the week leading up to Mother's Day.""]",$32.46M,PG-13
13,1614,Let Him Go,(2020),"['Crime, Drama, Thriller']",6.7,21714,['Thomas Bezucha '],"['Diane Lane, Kevin Costner, Kayli Carter, Ryan Bruce']","['A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.']",NA,R
14,1615,Lolita,(1962),"['Crime, Drama, Romance']",7.5,97617,['Stanley Kubrick '],"['James Mason, Shelley Winters, Sue Lyon, Gary Cockrell']",['A middle-aged college professor becomes infatuated with a fourteen-year-old nymphet.'],$9.25M,Not Rated
15,1616,Fear Street - Part Three - 1666,(2021),"['Horror, Mystery']",6.6,43261,['Leigh Janiak '],"['Kiana Madeira, Ashley Zukerman, Gillian Jacobs, Olivia Scott Welch']","[""The origins of Sarah Fier's curse are finally revealed as history comes full circle on a night that changes the lives of Shadysiders forever.""]",NA,R
16,1617,We Were Soldiers,(2002),"['Action, Drama, History']",7.2,136109,['Randall Wallace '],"['Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott']","['The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.']",$78.12M,R
17,1618,Diary of a Wimpy Kid,(2010),"['Comedy, Drama, Family']",6.2,46478,['Thor Freudenthal '],"['Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn']","['The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.']",$64.00M,PG
18,1619,Guns Akimbo,(2019),"['Action, Comedy, Crime']",6.3,54416,['Jason Howden '],"['Daniel Radcliffe, Samara Weaving, Ned Dennehy, Natasha Liu Bordizzo']",['A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.'],NA,R
19,1620,What Happened to Monday,(2017),"['Action, Crime, Fantasy']",6.9,115852,['Tommy Wirkola '],"['Noomi Rapace, Glenn Close, Willem Dafoe, Marwan Kenzari']","['In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.']",NA,TV-MA
20,1621,White House Down,(2013),"['Action, Drama, Thriller']",6.3,214373,['Roland Emmerich '],"['Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke']","['While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.']",$73.10M,PG-13
21,1622,Halloween II,(2009),['Horror'],4.8,52353,['Rob Zombie '],"['Scout Taylor-Compton, Tyler Mane, Malcolm McDowell, Sheri Moon Zombie']","[""Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.""]",$33.39M,R
22,1623,Garden State,(2004),"['Comedy, Drama, Romance']",7.4,212323,['Zach Braff '],"['Zach Braff, Peter Sarsgaard, Natalie Portman, Ian Holm']","[""A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.""]",$26.78M,R
23,1624,Salt,(2010),"['Action, Thriller']",6.4,305676,['Phillip Noyce '],"['Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski']",['A CIA agent goes on the run after a defector accuses her of being a Russian spy.'],$118.31M,PG-13
24,1625,Sunshine,(2007),"['Sci-Fi, Thriller']",7.2,242615,['Danny Boyle '],"['Cillian Murphy, Rose Byrne, Chris Evans, Cliff Curtis']",['A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.'],$3.68M,R
25,1626,Three Men and a Baby,(1987),"['Comedy, Drama, Family']",6.1,51323,['Leonard Nimoy '],"['Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis']","[""Three bachelors find themselves forced to take care of a baby left by one of the guys' girlfriends.""]",$167.78M,PG
26,1627,The King's Speech,(2010),"['Biography, Drama, History']",8.0,659280,['Tom Hooper '],"['Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi']","['The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.']",$138.80M,R
27,1628,Beethoven,(1992),"['Comedy, Drama, Family']",5.7,69634,['Brian Levant '],"['Charles Grodin, Bonnie Hunt, Dean Jones, Nicholle Tom']","['A slobbering St. Bernard becomes the center of attention for a loving family, but must contend with a dog-napping veterinarian and his henchmen.']",$57.11M,PG
28,1629,Raging Bull,(1980),"['Biography, Drama, Sport']",8.2,337819,['Martin Scorsese '],"['Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent']","['The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.']",$23.38M,R
29,1630,Midnight Run,(1988),"['Action, Comedy, Crime']",7.5,82740,['Martin Brest '],"['Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton']","['A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.']",$38.41M,R
30,1631,You Only Live Twice,(1967),"['Action, Adventure, Thriller']",6.8,104826,['Lewis Gilbert '],"['Sean Connery, Akiko Wakabayashi, Mie Hama, Tetsurô Tanba']","['James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.']",$43.08M,PG
31,1632,The Rocker,(2008),"['Comedy, Music']",6.2,37888,['Peter Cattaneo '],"['Rainn Wilson, Josh Gad, Christina Applegate, Teddy Geiger']","[""In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.""]",$6.41M,PG-13
32,1633,Atlantis - The Lost Empire,(2001),"['Animation, Action, Adventure']",6.9,112186,"['Directors: Gary Trousdale, Kirk Wise ']","['Michael J. Fox, Jim Varney, Corey Burton, Claudia Christian']",['A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.'],$84.05M,PG
33,1634,Hang 'Em High,(1968),"['Drama, Western']",7.0,37515,['Ted Post '],"['Clint Eastwood, Inger Stevens, Pat Hingle, Ed Begley']","['When an innocent man barely survives a lynching, he returns as a lawman determined to bring the vigilantes to justice.']",NA,M
34,1635,The Florida Project,(2017),['Drama'],7.6,104848,['Sean Baker '],"['Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera']","['Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.']",$5.90M,R
35,1636,White Heat,(1949),"['Action, Crime, Drama']",8.1,31730,['Raoul Walsh '],"[""James Cagney, Virginia Mayo, Edmond O'Brien, Margaret Wycherly""]",['A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.'],NA,Not Rated
36,1637,Gangster Squad,(2013),"['Action, Crime, Drama']",6.7,211048,['Ruben Fleischer '],"['Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi']","[""It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city.""]",$46.00M,R
37,1638,Body of Lies,(2008),"['Action, Drama, Thriller']",7.1,221374,['Ridley Scott '],"['Leonardo DiCaprio, Russell Crowe, Mark Strong, Golshifteh Farahani']",['A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.'],$39.39M,R
38,1639,Mary Queen of Scots,(2018),"['Biography, Drama, History']",6.3,47233,['Josie Rourke '],"['Saoirse Ronan, Margot Robbie, Jack Lowden, Joe Alwyn']","[""Mary Stuart's (Saoirse Ronan's) attempt to overthrow her cousin Elizabeth I (Margot Robbie), Queen of England, finds her condemned to years of imprisonment before facing execution.""]",$16.47M,R
39,1640,Perfume - The Story of a Murderer,(2006),"['Crime, Drama, Fantasy']",7.5,242242,['Tom Tykwer '],"['Ben Whishaw, Dustin Hoffman, Alan Rickman, Francesc Albiol']","[""Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.""]",$2.22M,R
40,1641,Eraserhead,(1977),"['Fantasy, Horror, Thriller']",7.4,110411,['David Lynch '],"['Jack Nance, Charlotte Stewart, Allen Joseph, Jeanne Bates']","['Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.']",$7.00M,Not Rated
41,1642,The Elephant Man,(1980),"['Biography, Drama']",8.1,232002,['David Lynch '],"['Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud']","['A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.']",NA,PG
42,1643,The Twilight Saga - New Moon,(2009),"['Adventure, Drama, Fantasy']",4.8,275518,['Chris Weitz '],"['Kristen Stewart, Robert Pattinson, Taylor Lautner, Christina Jastrzembska']","['Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.']",$296.62M,PG-13
43,1644,Chappie,(2015),"['Action, Crime, Drama']",6.8,241226,['Neill Blomkamp '],"['Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver']","['In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.']",$31.57M,R
44,1645,The Hustle,(2019),"['Comedy, Crime']",5.4,53786,['Chris Addison '],"['Anne Hathaway, Rebel Wilson, Alex Sharp, Tim Blake Nelson']",['Two con women - one low rent and the other high class - team up to take down the men who have wronged them.'],$35.42M,PG-13
45,1646,Ender's Game,(2013),"['Action, Adventure, Fantasy']",6.6,232369,['Gavin Hood '],"['Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin']","['Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind.']",$61.74M,PG-13
46,1647,The Fog,(1980),"['Horror, Thriller']",6.8,70193,['John Carpenter '],"['Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman']",['An unearthly fog rolls into a small coastal town exactly 100 years after a ship mysteriously sank in its waters.'],$21.38M,R
47,1648,Krampus,(2015),"['Comedy, Drama, Fantasy']",6.2,67289,['Michael Dougherty '],"['Adam Scott, Toni Collette, David Koechner, Allison Tolman']",['A boy who has a bad Christmas accidentally summons a festive demon to his family home.'],$42.59M,PG-13
48,1649,The Quick and the Dead,(1995),"['Action, Romance, Thriller']",6.5,90018,['Sam Raimi '],"['Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio']","[""A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.""]",$18.64M,R
49,1650,Cinema Paradiso,(1988),"['Drama, Romance']",8.5,247387,['Giuseppe Tornatore '],"['Philippe Noiret, Enzo Cannavale, Antonella Attili, Isa Danieli']","[""A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.""]",$11.99M,R
