,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
10,2361,The Piano Teacher,(2001),"['Drama, Music']",7.5,60445,['Michael Haneke '],"['Isabelle Huppert, Annie Girardot, Benoît Magimel, Susanne Lothar']",['A young man romantically pursues his masochistic piano teacher.'],$1.90M,R
11,2362,Major Payne,(1995),"['Adventure, Comedy, Family']",6.3,34371,['Nick Castle '],"['Damon Wayans, Michael Ironside, Bam Bam Bigelow, Joseph Blaire']",['A recently discharged Major finds himself commanding a group of mismatched Cadets.'],$29.41M,PG-13
12,2363,Friday Night Lights,(2004),"['Action, Drama, Sport']",7.2,61516,['Peter Berg '],"['Billy Bob Thornton, Jay Hernandez, Derek Luke, Lucas Black']","[""Based on H.G. Bissinger's book, which profiled the economically depressed town of Odessa, Texas and their heroic high school football team, The Permian High Panthers.""]",$61.26M,PG-13
13,2364,Freaks,(2018),"['Drama, Mystery, Sci-Fi']",6.7,31478,"['Directors: Zach Lipovsky, Adam B. Stein ']","['Emile Hirsch, Bruce Dern, Grace Park, Amanda Crew']","[""A bold girl discovers a bizarre, threatening, and mysterious new world beyond her front door after she escapes her father's protective and paranoid control.""]",NA,R
14,2365,Gandhi,(1982),"['Biography, Drama']",8.0,224294,['Richard Attenborough '],"['Ben Kingsley, John Gielgud, Rohini Hattangadi, Roshan Seth']",['The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.'],$52.77M,PG
15,2366,The Knight Before Christmas,(2019),"['Adventure, Comedy, Drama']",5.6,16092,['Monika Mitchell '],"['Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui, Ella Kenion']",['A medieval English knight is magically transported to present-day America where he falls for a high school science teacher who is disillusioned by love.'],NA,TV-PG
16,2367,Bruce Almighty,(2003),"['Comedy, Fantasy']",6.8,386400,['Tom Shadyac '],"['Jim Carrey, Jennifer Aniston, Morgan Freeman, Philip Baker Hall']",['A guy who complains about God too often is given almighty powers to teach him how difficult it is to run the world.'],$242.83M,PG-13
17,2368,Long Shot,(2019),"['Comedy, Romance']",6.8,104607,['Jonathan Levine '],"[""Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr.""]","['Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.']",$30.32M,R
18,2369,Young Guns,(1988),"['Action, Western']",6.9,58458,['Christopher Cain '],"['Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen']","['A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.']",$45.66M,R
19,2370,Charade,(1963),"['Comedy, Mystery, Romance']",7.9,73536,['Stanley Donen '],"['Cary Grant, Audrey Hepburn, Walter Matthau, James Coburn']",['Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?'],$13.47M,Passed
20,2371,Overlord,(2018),"['Action, Horror, Sci-Fi']",6.6,93817,['Julius Avery '],"['Jovan Adepo, Wyatt Russell, Mathilde Ollivier, Pilou Asbæk']",['A small group of American soldiers find horror behind enemy lines on the eve of D-Day.'],$21.70M,R
21,2372,Swiss Army Man,(2016),"['Comedy, Drama, Fantasy']",7.0,111937,"['Directors: Dan Kwan, Daniel Scheinert ']","['Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero']","['A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home.']",$4.21M,R
22,2373,The Assassination of Jesse James by the Coward Robert Ford,(2007),"['Biography, Crime, Drama']",7.5,175506,['Andrew Dominik '],"['Brad Pitt, Casey Affleck, Sam Shepard, Mary-Louise Parker']","[""Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.""]",$3.90M,R
23,2374,Inheritance,(2020),"['Drama, Mystery, Thriller']",5.5,11476,['Vaughn Stein '],"['Lily Collins, Simon Pegg, Connie Nielsen, Chace Crawford']","['The patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.']",NA,TV-MA
24,2375,Annie Hall,(1977),"['Comedy, Romance']",8.0,259077,['Woody Allen '],"['Woody Allen, Diane Keaton, Tony Roberts, Carol Kane']","['Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.']",$39.20M,PG
25,2376,The Hunger,(1983),"['Drama, Horror']",6.7,24769,['Tony Scott '],"['Catherine Deneuve, David Bowie, Susan Sarandon, Cliff De Young']","['A love triangle develops between a beautiful yet dangerous vampire, her cellist companion, and a gerontologist.']",$5.98M,R
26,2377,The Boy Next Door,(2015),['Thriller'],4.7,40800,['Rob Cohen '],"['Jennifer Lopez, Ryan Guzman, Kristin Chenoweth, John Corbett']","['A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.']",$35.39M,R
27,2378,Back to School,(1986),"['Comedy, Romance, Sport']",6.7,30670,['Alan Metter '],"['Rodney Dangerfield, Sally Kellerman, Burt Young, Keith Gordon']","['To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.']",$91.26M,PG-13
28,2379,The Way We Were,(1973),"['Drama, Romance']",7.1,23996,['Sydney Pollack '],"['Barbra Streisand, Robert Redford, Bradford Dillman, Lois Chiles']","['In pre-WWII, McCarthyism, a diametrically opposed couple come together only to find out that geniune friendship and physical attraction is not enough to overcome fundamental societal beliefs.']",NA,PG
29,2380,The Hate U Give,(2018),"['Crime, Drama']",7.5,34062,['George Tillman Jr. '],"['Amandla Stenberg, Regina Hall, Russell Hornsby, Anthony Mackie']","[""Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressure from all sides of the community, Starr must find her voice and stand up for what's right.""]",$29.72M,PG-13
30,2381,This Is England,(2006),"['Crime, Drama']",7.7,119338,['Shane Meadows '],"['Thomas Turgoose, Stephen Graham, Jo Hartley, Andrew Shim']","['A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.']",$0.33M,Not Rated
31,2382,Mechanic - Resurrection,(2016),"['Action, Adventure, Crime']",5.7,81437,['Dennis Gansel '],"['Jason Statham, Jessica Alba, Tommy Lee Jones, Michelle Yeoh']","[""Bishop's most formidable foe kidnaps the love of his life in order to make him complete three impossible assassinations and make them look like accidents.""]",$21.22M,R
32,2383,The Boss Baby,(2017),"['Animation, Adventure, Comedy']",6.3,118449,['Tom McGrath '],"['Alec Baldwin, Steve Buscemi, Jimmy Kimmel, Lisa Kudrow']","['A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.']",$175.00M,PG
33,2384,Deepwater Horizon,(2016),"['Action, Drama, History']",7.1,161525,['Peter Berg '],"['Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont']","['A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history.']",$61.43M,PG-13
34,2385,Black Snake Moan,(2006),"['Drama, Music']",6.9,62670,['Craig Brewer '],"['Christina Ricci, Samuel L. Jackson, Justin Timberlake, S. Epatha Merkerson']","['A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.']",$9.40M,R
35,2386,Borat - Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,(2006),['Comedy'],7.3,392726,['Larry Charles '],"['Sacha Baron Cohen, Ken Davitian, Luenell, Chester']","['Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.']",$128.51M,R
36,2387,Pocahontas,(1995),"['Animation, Adventure, Drama']",6.7,178603,"['Directors: Mike Gabriel, Eric Goldberg ']","['Mel Gibson, Linda Hunt, Christian Bale, Joe Baker']",['An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.'],$141.60M,G
37,2388,Come to Daddy,(2019),"['Comedy, Horror, Mystery']",6.0,16654,['Ant Timpson '],"['Elijah Wood, Stephen McHattie, Garfield Wilson, Madeleine Sami']",['A man in his thirties travels to a remote cabin to reconnect with his estranged father.'],NA,R
38,2389,Disclosure,(1994),"['Drama, Thriller']",6.1,48687,['Barry Levinson '],"['Michael Douglas, Demi Moore, Donald Sutherland, Caroline Goodall']","['A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.']",$83.02M,R
39,2390,"Blood In, Blood Out",(1993),"['Crime, Drama']",8.0,30192,['Taylor Hackford '],"['Damian Chapa, Jesse Borrego, Benjamin Bratt, Enrique Castillo']","['Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.']",$4.50M,R
40,2391,Apostle,(2018),"['Drama, Fantasy, Horror']",6.3,48949,['Gareth Evans '],"['Dan Stevens, Richard Elfyn, Paul Higgins, Bill Milner']","['In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.']",NA,TV-MA
41,2392,A Most Violent Year,(2014),"['Action, Crime, Drama']",7.0,69811,['J.C. Chandor '],"['Oscar Isaac, Jessica Chastain, David Oyelowo, Alessandro Nivola']","[""In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history.""]",$5.74M,R
42,2393,Secondhand Lions,(2003),"['Comedy, Drama, Family']",7.5,56161,['Tim McCanlies '],"['Haley Joel Osment, Michael Caine, Robert Duvall, Kyra Sedgwick']","['A coming-of-age story about a shy, young boy sent by his irresponsible mother to spend the summer with his wealthy, eccentric uncles in Texas.']",$41.41M,PG
43,2394,The Map of Tiny Perfect Things,(2021),"['Comedy, Fantasy, Romance']",6.8,17985,['Ian Samuels '],"['Kathryn Newton, Kyle Allen, Jermaine Harris, Anna Mikami']","['Two teens who live the same day repeatedly, enabling them to create the titular map.']",NA,PG-13
44,2395,It's a Mad Mad Mad Mad World,(1963),"['Action, Adventure, Comedy']",7.5,40048,['Stanley Kramer '],"['Spencer Tracy, Milton Berle, Ethel Merman, Mickey Rooney']","[""A group of motorists witnesses a car crash in the California desert, and after the driver's dying words indicate the location of a hidden stash of loot, they turn against each in a race across the state to get to it.""]",$46.30M,G
45,2396,Donnie Brasco,(1997),"['Biography, Crime, Drama']",7.7,293120,['Mike Newell '],"['Al Pacino, Johnny Depp, Michael Madsen, Bruno Kirby']","['An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.']",$41.91M,R
46,2397,The Invitation,(2015),"['Drama, Mystery, Thriller']",6.6,102601,['Karyn Kusama '],"['Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard']","['A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.']",$0.23M,Not Rated
47,2398,Wrath of the Titans,(2012),"['Action, Adventure, Fantasy']",5.7,185865,['Jonathan Liebesman '],"['Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes']","['Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world.']",$83.67M,PG-13
48,2399,Along Came a Spider,(2001),"['Drama, Thriller']",6.4,82030,['Lee Tamahori '],"['Morgan Freeman, Michael Wincott, Monica Potter, Dylan Baker']","[""When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.""]",$74.08M,R
49,2400,An Officer and a Gentleman,(1982),"['Drama, Romance']",7.0,54323,['Taylor Hackford '],"['Richard Gere, Debra Winger, David Keith, Robert Loggia']","['A young man must complete his work at a Navy Officer Candidate School to become an aviator, with the help of a tough Gunnery Sergeant and his new girlfriend.']",$129.80M,R
